Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
3203,Isiah Thomas*\thomais01,PG,30,DET,78,78,37.4,7.2,16.2,.446,0.3,1.1,.291,6.9,15.1,.458,.456,3.7,4.8,.772,0.9,2.3,3.2,7.2,1.5,0.2,3.2,2.5,18.5
3204,Billy Thompson\thompbi01,SF,28,GSW,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3205,LaSalle Thompson\thompla01,C,30,IND,80,49,16.2,2.1,4.5,.468,0.0,0.0,.000,2.1,4.5,.471,.468,0.7,0.9,.817,1.2,3.5,4.8,1.3,0.7,0.4,1.2,2.6,4.9
3206,Stephen Thompson\thompst01,SG,23,TOT,19,0,4.8,0.7,1.9,.378,0.0,0.1,.000,0.7,1.9,.389,.378,0.2,0.4,.375,0.6,0.4,1.0,0.4,0.3,0.2,0.3,0.5,1.6
3207,Stephen Thompson\thompst01,SG,23,ORL,1,0,15.0,1.0,3.0,.333,0.0,0.0,,1.0,3.0,.333,.333,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0
3208,Stephen Thompson\thompst01,SG,23,SAC,18,0,4.2,0.7,1.9,.382,0.0,0.1,.000,0.7,1.8,.394,.382,0.2,0.4,.375,0.6,0.4,1.0,0.4,0.3,0.2,0.2,0.4,1.6
3209,Bob Thornton\thornbo01,PF,29,UTA,2,0,3.0,0.5,3.5,.143,0.0,0.0,,0.5,3.5,.143,.143,1.0,1.0,1000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,2.0
3210,Otis Thorpe\thorpot01,PF,29,HOU,82,82,37.3,6.8,11.5,.592,0.0,0.1,.000,6.8,11.4,.596,.592,3.7,5.6,.657,3.5,7.0,10.5,3.0,0.6,0.5,2.9,3.7,17.3
3211,Sedale Threatt\threase01,PG,30,LAL,82,82,37.4,6.2,12.7,.489,0.2,0.8,.323,6.0,11.9,.499,.499,2.5,3.0,.831,0.5,2.6,3.1,7.2,2.0,0.2,2.2,2.8,15.1
3212,Wayman Tisdale\tisdawa01,PF,27,SAC,72,71,35.0,7.3,14.5,.500,0.0,0.0,.000,7.3,14.5,.501,.500,2.1,2.8,.763,1.9,4.6,6.5,1.5,0.8,1.1,1.7,3.4,16.6
3213,Tom Tolbert\tolbeto01,PF,26,GSW,35,0,8.9,0.9,2.5,.384,0.1,0.2,.250,0.9,2.2,.397,.395,0.6,1.1,.550,0.4,1.2,1.6,0.6,0.3,0.2,0.6,2.1,2.6
3214,Trent Tucker\tucketr01,SG,32,SAS,24,0,17.3,2.5,5.4,.465,0.8,2.0,.396,1.7,3.4,.506,.539,0.7,0.8,.800,0.3,1.2,1.5,1.1,0.9,0.1,0.6,1.6,6.5
3215,Andre Turner\turnean01,PG,27,WSB,70,3,12.4,1.6,3.7,.425,0.0,0.2,.063,1.6,3.5,.449,.427,0.9,1.1,.792,0.2,1.0,1.3,2.5,0.8,0.0,1.2,0.8,4.1
3216,Jeff Turner\turneje01,SF,29,ORL,75,42,21.2,3.0,6.7,.451,0.0,0.1,.125,3.0,6.5,.456,.452,1.1,1.5,.693,0.8,2.5,3.3,1.2,0.3,0.2,1.4,3.1,7.1
3217,John Turner\turnejo01,SF,24,HOU,42,0,8.2,1.0,2.3,.439,0.0,0.0,,1.0,2.3,.439,.439,0.7,1.4,.525,0.9,1.0,1.9,0.3,0.1,0.1,0.8,1.0,2.8
3218,Kiki Vandeweghe\vandeki01,SF,33,NYK,67,0,14.3,2.8,5.7,.491,0.4,1.0,.394,2.4,4.7,.511,.525,1.0,1.2,.802,0.5,0.9,1.3,0.9,0.2,0.1,0.4,1.3,7.0
3219,Loy Vaught\vaughlo01,PF,23,LAC,79,38,21.4,3.4,7.0,.492,0.1,0.1,.800,3.4,6.9,.489,.495,0.7,0.9,.797,2.0,4.5,6.5,0.9,0.5,0.4,0.8,2.1,7.6
3220,João Vianna\viannjo01,SF,25,DAL,1,0,9.0,1.0,2.0,.500,0.0,0.0,,1.0,2.0,.500,.500,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,2.0
3221,Sam Vincent\vincesa01,PG,28,ORL,39,18,22.7,3.8,8.9,.430,0.0,0.3,.077,3.8,8.6,.443,.431,2.8,3.3,.846,0.5,2.1,2.6,3.8,0.9,0.1,1.8,1.4,10.5
3222,Alexander Volkov\volkoal01,C,27,ATL,77,27,19.7,3.3,7.4,.441,0.5,1.4,.318,2.8,6.0,.471,.472,1.6,2.6,.631,1.3,2.1,3.4,3.2,0.9,0.4,1.3,2.3,8.6
3223,Stojko Vranković\vrankst01,C,28,BOS,19,0,5.8,0.8,1.7,.469,0.0,0.0,,0.8,1.7,.469,.469,0.4,0.6,.583,0.4,1.1,1.5,0.3,0.0,0.9,0.5,1.2,1.9
3224,Darrell Walker\walkeda01,SG,30,DET,74,4,20.8,2.2,5.1,.423,0.0,0.1,.000,2.2,5.0,.434,.423,0.9,1.4,.619,1.1,2.1,3.2,2.8,0.9,0.2,1.1,1.8,5.2
3225,Spud Webb\webbsp01,PG,28,SAC,77,77,35.4,5.8,13.1,.445,0.9,2.6,.367,4.9,10.5,.465,.482,3.4,4.0,.859,0.4,2.5,2.9,7.1,1.6,0.3,3.0,2.5,16.0
3226,Doug West\westdo01,SG,24,MIN,80,72,31.8,5.8,11.2,.518,0.1,0.3,.174,5.7,10.9,.527,.520,2.3,2.9,.805,1.3,1.9,3.2,3.5,0.8,0.3,1.5,3.0,14.0
3227,Mark West\westma01,C,31,PHO,82,11,17.5,2.4,3.8,.632,0.0,0.0,,2.4,3.8,.632,.632,1.3,2.1,.637,1.6,2.9,4.5,0.3,0.2,1.0,1.0,2.9,6.1
3228,Ennis Whatley\whatlen01,PG,29,POR,23,0,9.1,0.9,2.2,.412,0.0,0.2,.000,0.9,2.0,.447,.412,1.2,1.3,.871,0.3,0.7,0.9,1.5,0.6,0.1,0.6,0.5,3.0
3229,Randy White\whitera01,PF,24,DAL,65,12,15.7,2.2,5.9,.380,0.1,0.4,.148,2.2,5.5,.397,.385,1.9,2.5,.765,1.5,2.2,3.6,0.5,0.5,0.3,1.0,2.4,6.4
3230,Mitchell Wiggins\wiggimi01,SG,32,PHI,49,0,11.6,1.8,4.7,.384,0.0,0.0,.000,1.8,4.7,.386,.384,0.7,1.0,.686,0.9,1.0,1.9,0.4,0.4,0.0,0.5,1.4,4.3
3231,Morlon Wiley\wileymo01,PG,25,TOT,53,19,16.4,1.6,3.6,.430,0.3,0.8,.333,1.3,2.8,.457,.466,0.5,0.7,.686,0.5,1.1,1.5,3.4,0.9,0.1,1.1,1.7,3.8
3232,Morlon Wiley\wileymo01,PG,25,ORL,9,0,10.0,1.0,3.1,.321,0.0,0.4,.000,1.0,2.7,.375,.321,0.3,0.6,.600,0.2,0.6,0.8,1.4,0.4,0.0,0.9,1.4,2.3
3233,Morlon Wiley\wileymo01,PG,25,SAS,3,0,4.3,1.0,1.7,.600,0.0,0.0,,1.0,1.7,.600,.600,0.0,0.0,,0.0,0.3,0.3,0.3,0.0,0.0,0.0,1.0,2.0
3234,Morlon Wiley\wileymo01,PG,25,ATL,41,19,18.7,1.7,3.9,.444,0.3,0.9,.368,1.4,3.0,.467,.488,0.5,0.7,.700,0.5,1.2,1.8,4.0,1.0,0.1,1.3,1.8,4.3
3235,Dominique Wilkins*\wilkido01,SF,32,ATL,42,42,38.1,10.1,21.8,.464,0.9,3.0,.289,9.2,18.7,.492,.484,7.0,8.4,.835,2.5,4.6,7.0,3.8,1.2,0.6,2.9,1.8,28.1
3236,Gerald Wilkins\wilkige01,SG,28,NYK,82,82,28.6,5.3,11.8,.447,0.5,1.3,.352,4.8,10.4,.459,.467,1.4,1.9,.730,0.9,1.6,2.5,2.7,0.9,0.2,1.4,2.4,12.4
3237,Buck Williams\willibu01,PF,31,POR,80,80,31.5,4.3,7.0,.604,0.0,0.0,.000,4.3,7.0,.605,.604,2.8,3.7,.754,3.3,5.6,8.8,1.4,0.8,0.5,1.6,3.1,11.3
3238,Herb Williams\willihe01,C,33,DAL,75,26,27.2,4.9,11.3,.431,0.0,0.1,.167,4.9,11.3,.433,.432,1.7,2.3,.725,1.4,4.6,6.1,1.3,0.5,1.3,1.5,2.5,11.5
3239,Hot Rod Williams\williho01,C,29,CLE,80,12,30.4,4.3,8.5,.503,0.0,0.1,.000,4.3,8.4,.506,.503,3.4,4.5,.752,2.9,4.7,7.6,2.5,0.8,2.3,1.0,2.4,11.9
3240,Jayson Williams\willija01,PF,23,PHI,50,8,12.9,1.5,4.1,.364,0.0,0.0,,1.5,4.1,.364,.364,1.1,1.8,.636,1.2,1.7,2.9,0.2,0.4,0.4,0.9,2.2,4.1
3241,Kenny Williams\willike03,SF,22,IND,60,6,9.4,1.9,3.6,.518,0.0,0.1,.000,1.9,3.6,.528,.518,0.4,0.7,.605,1.1,1.1,2.2,0.7,0.3,0.7,0.4,1.7,4.2
3242,Micheal Williams\willimi02,PG,25,IND,79,76,34.8,5.1,10.4,.490,0.1,0.4,.242,5.0,10.0,.501,.495,4.7,5.4,.871,0.9,2.6,3.6,8.2,2.9,0.3,3.0,3.3,15.0
3243,Reggie Williams\willire01,SF,27,DEN,81,80,32.4,7.4,15.8,.471,0.7,1.9,.359,6.7,13.8,.486,.493,2.7,3.3,.803,1.8,3.2,5.0,2.9,1.8,0.8,2.1,3.3,18.2
3244,Scott Williams\willisc01,PF,23,CHI,63,0,11.0,1.3,2.7,.483,0.0,0.0,.000,1.3,2.7,.491,.483,0.8,1.2,.649,1.4,2.5,3.9,0.8,0.2,0.6,0.6,1.9,3.4
3245,Kevin Willis\willike02,PF,29,ATL,81,80,36.6,7.3,15.1,.483,0.1,0.5,.162,7.2,14.7,.493,.485,3.6,4.5,.804,5.2,10.4,15.5,2.1,0.9,0.7,2.4,2.8,18.3
3246,Kennard Winchester\winchke01,SF,25,TOT,19,0,4.3,0.7,1.6,.433,0.1,0.1,.500,0.6,1.5,.429,.450,0.4,0.5,.800,0.3,0.5,0.8,0.4,0.1,0.1,0.1,0.3,1.8
3247,Kennard Winchester\winchke01,SG,25,HOU,4,0,4.3,0.3,0.8,.333,0.0,0.0,,0.3,0.8,.333,.333,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5
3248,Kennard Winchester\winchke01,SF,25,NYK,15,0,4.3,0.8,1.8,.444,0.1,0.1,.500,0.7,1.7,.440,.463,0.5,0.7,.800,0.4,0.6,1.0,0.5,0.1,0.1,0.1,0.3,2.2
3249,David Wingate\wingada01,SG,28,WSB,81,72,26.3,3.3,7.1,.465,0.0,0.2,.056,3.3,6.8,.478,.466,1.3,1.8,.719,1.0,2.3,3.3,3.0,1.5,0.3,1.5,2.0,7.9
3250,Randy Wittman\wittmra01,SG,32,IND,24,0,4.8,0.3,0.8,.421,0.0,0.0,,0.3,0.8,.421,.421,0.0,0.1,.500,0.0,0.3,0.4,0.5,0.1,0.0,0.1,0.2,0.7
3251,Joe Wolf\wolfjo01,C,27,DEN,67,0,17.3,1.5,4.1,.361,0.0,0.2,.091,1.5,4.0,.372,.363,0.8,1.0,.803,1.4,2.1,3.6,0.9,0.5,0.2,0.9,1.9,3.8
3252,Orlando Woolridge\woolror01,SF,32,DET,82,61,25.8,5.5,11.1,.498,0.0,0.1,.111,5.5,11.0,.502,.499,2.9,4.3,.683,1.3,1.8,3.2,1.1,0.5,0.4,1.6,1.9,14.0
3253,James Worthy*\worthja01,SF,30,LAL,54,54,39.0,8.3,18.6,.447,0.2,0.8,.209,8.2,17.9,.457,.451,3.1,3.8,.814,1.8,3.8,5.6,4.7,1.4,0.4,2.4,1.6,19.9
3254,Danny Young\youngda01,PG,29,TOT,62,5,16.5,1.6,4.1,.392,0.4,1.1,.329,1.2,3.0,.416,.437,0.9,1.1,.851,0.3,1.0,1.2,2.8,0.7,0.1,0.8,0.9,4.5
3255,Danny Young\youngda01,PG,29,POR,18,0,7.4,0.9,2.2,.400,0.2,0.6,.300,0.7,1.7,.433,.438,0.6,0.8,.714,0.0,0.5,0.5,1.1,0.3,0.0,0.3,0.3,2.5
3256,Danny Young\youngda01,PG,29,LAC,44,5,20.2,1.9,4.9,.391,0.5,1.4,.333,1.5,3.5,.413,.437,1.1,1.2,.887,0.4,1.1,1.5,3.5,0.9,0.1,1.0,1.1,5.3
3257,Alaa Abdelnaby\abdelal01,PF,24,TOT,75,52,17.5,3.3,6.3,.518,0.0,0.0,.000,3.3,6.3,.519,.518,1.2,1.5,.759,1.7,2.8,4.5,0.4,0.3,0.3,1.3,2.5,7.7
3258,Alaa Abdelnaby\abdelal01,PF,24,MIL,12,0,13.3,2.2,4.7,.464,0.0,0.1,.000,2.2,4.6,.473,.464,1.0,1.3,.750,1.0,2.1,3.1,0.8,0.5,0.3,1.1,2.0,5.3
3259,Alaa Abdelnaby\abdelal01,PF,24,BOS,63,52,18.3,3.5,6.6,.525,0.0,0.0,,3.5,6.6,.525,.525,1.2,1.6,.760,1.8,3.0,4.8,0.3,0.3,0.3,1.3,2.6,8.2
3260,Mahmoud Abdul-Rauf\abdulma02,PG,23,DEN,81,81,33.5,7.8,17.4,.450,0.9,2.4,.355,7.0,14.9,.465,.475,2.7,2.9,.935,0.6,2.1,2.8,4.2,1.0,0.1,2.3,2.2,19.2
3261,Mark Acres\acresma01,C,30,TOT,18,7,14.9,1.4,2.7,.531,0.1,0.1,.500,1.4,2.6,.532,.541,0.6,0.9,.688,1.4,2.3,3.7,0.3,0.2,0.3,0.7,1.9,3.6
3262,Mark Acres\acresma01,C,30,HOU,6,0,3.8,0.3,1.5,.222,0.2,0.3,.500,0.2,1.2,.143,.278,0.2,0.3,.500,0.3,0.7,1.0,0.0,0.0,0.0,0.3,0.3,1.0
3263,Mark Acres\acresma01,C,30,WSB,12,7,20.5,2.0,3.3,.600,0.0,0.0,,2.0,3.3,.600,.600,0.8,1.2,.714,2.0,3.1,5.1,0.4,0.3,0.5,0.9,2.7,4.8
3264,Michael Adams\adamsmi01,PG,30,WSB,70,70,35.7,5.2,11.9,.439,1.0,3.0,.321,4.2,8.8,.480,.480,3.4,4.0,.856,0.7,2.7,3.4,7.5,1.4,0.1,2.5,2.1,14.8
3265,Rafael Addison\addisra01,SF,28,NJN,68,15,17.1,2.7,6.0,.443,0.1,0.5,.206,2.6,5.5,.464,.451,0.8,1.0,.814,0.7,1.3,1.9,0.8,0.3,0.2,0.9,1.8,6.3
3266,Mark Aguirre\aguirma01,SF,33,DET,51,15,20.7,3.7,8.3,.443,0.6,1.6,.361,3.1,6.6,.463,.479,1.9,2.5,.767,0.8,2.1,3.0,2.1,0.3,0.1,1.3,2.0,9.9
3267,Danny Ainge\aingeda01,SG,33,PHO,80,0,27.0,4.2,9.1,.462,1.9,4.7,.403,2.3,4.5,.522,.564,1.5,1.8,.848,0.6,2.1,2.7,3.3,0.9,0.1,1.4,2.2,11.8
3268,Victor Alexander\alexavi01,C,23,GSW,72,59,24.3,4.8,9.3,.516,0.1,0.3,.455,4.6,9.0,.518,.523,1.5,2.3,.685,1.8,4.0,5.8,1.3,0.5,0.7,1.7,3.0,11.2
3269,Eric Anderson\anderer01,PF,22,NYK,16,0,2.8,0.3,1.1,.278,0.0,0.0,,0.3,1.1,.278,.278,0.7,0.8,.846,0.4,0.5,0.9,0.2,0.2,0.1,0.3,0.9,1.3
3270,Kenny Anderson\anderke01,PG,22,NJN,55,55,36.5,6.7,15.5,.435,0.1,0.5,.280,6.6,15.0,.440,.439,3.3,4.2,.776,0.9,3.2,4.1,8.2,1.7,0.2,2.8,2.5,16.9
3271,Nick Anderson\anderni01,SG,25,ORL,79,76,37.0,7.5,16.8,.449,1.1,3.2,.353,6.4,13.6,.471,.482,3.8,5.1,.741,1.5,4.5,6.0,3.4,1.6,0.7,2.1,2.5,19.9
3272,Ron Anderson\anderro01,SF,34,PHI,69,0,18.3,3.3,7.9,.414,0.6,1.7,.325,2.7,6.1,.439,.449,1.0,1.3,.809,0.9,1.8,2.7,1.3,0.4,0.1,0.9,1.1,8.1
3273,Willie Anderson\anderwi01,SG,26,SAS,38,7,14.7,2.1,4.9,.430,0.0,0.2,.125,2.1,4.7,.444,.433,0.6,0.7,.786,0.2,1.3,1.5,2.1,0.4,0.2,1.2,1.4,4.8
3274,Greg Anthony\anthogr01,PG,25,NYK,70,35,24.3,2.5,6.0,.415,0.1,0.4,.133,2.4,5.6,.437,.420,1.5,2.3,.673,0.6,1.8,2.4,5.7,1.6,0.2,1.5,2.0,6.6
3275,B.J. Armstrong\armstbj01,PG,25,CHI,82,74,30.4,5.0,10.0,.499,0.8,1.7,.453,4.2,8.3,.508,.537,1.6,1.8,.861,0.3,1.5,1.8,4.0,0.8,0.1,1.0,2.1,12.3
3276,Vincent Askew\askewvi01,SG,26,TOT,73,4,15.5,2.1,4.2,.492,0.0,0.1,.333,2.1,4.2,.495,.495,1.4,2.0,.705,0.8,1.4,2.2,1.7,0.5,0.3,0.9,1.8,5.6
3277,Vincent Askew\askewvi01,SG,26,SAC,9,0,8.4,0.9,1.9,.471,0.0,0.0,,0.9,1.9,.471,.471,1.2,1.7,.733,0.8,0.4,1.2,0.6,0.2,0.1,0.9,1.2,3.0
3278,Vincent Askew\askewvi01,SG,26,SEA,64,4,16.5,2.3,4.6,.493,0.0,0.1,.333,2.2,4.5,.497,.497,1.5,2.1,.701,0.9,1.5,2.3,1.8,0.6,0.3,1.0,1.9,6.0
3279,Keith Askins\askinke01,SF,25,MIA,69,1,13.6,1.3,3.1,.413,0.3,0.9,.338,1.0,2.1,.446,.465,0.4,0.6,.725,1.1,1.8,2.9,0.4,0.4,0.4,0.5,2.0,3.3
3280,Stacey Augmon\augmost01,SG,24,ATL,73,66,28.9,5.4,10.8,.501,0.0,0.1,.000,5.4,10.8,.504,.501,3.1,4.2,.739,1.9,2.0,3.9,2.3,1.2,0.2,2.2,1.9,14.0
3281,Isaac Austin\austiis01,C,23,UTA,46,3,6.7,1.1,2.4,.446,0.0,0.0,.000,1.1,2.4,.450,.446,0.6,1.0,.659,0.8,0.9,1.7,0.1,0.2,0.3,0.5,1.3,2.8
3282,Anthony Avent\aventan01,PF,23,MIL,82,78,27.9,4.2,9.8,.433,0.0,0.0,.000,4.2,9.8,.434,.433,1.4,2.1,.651,2.2,4.0,6.2,1.1,0.7,0.9,1.7,2.9,9.8
3283,John Bagley\baglejo01,PG,32,BOS,10,0,9.7,0.9,2.5,.360,0.0,0.1,.000,0.9,2.4,.375,.360,0.5,0.6,.833,0.1,0.6,0.7,2.0,0.2,0.0,1.7,1.1,2.3
3284,Thurl Bailey\baileth01,PF,31,MIN,70,3,18.2,2.9,6.4,.455,0.0,0.0,,2.9,6.4,.455,.455,1.7,2.0,.838,0.8,2.3,3.1,0.9,0.3,0.7,0.9,1.3,7.5
3285,Steve Bardo\bardost01,SG,24,DAL,23,0,7.6,0.8,2.7,.306,0.0,0.3,.167,0.8,2.4,.321,.315,0.5,0.7,.706,0.4,1.2,1.6,1.3,0.3,0.1,0.7,1.2,2.2
3286,Charles Barkley*\barklch01,PF,29,PHO,76,76,37.6,9.4,18.1,.520,0.9,2.9,.305,8.5,15.2,.561,.545,5.9,7.7,.765,3.1,9.1,12.2,5.1,1.6,1.0,3.1,2.6,25.6
3287,Dana Barros\barroda01,PG,25,SEA,69,2,18.0,3.1,6.9,.451,0.9,2.4,.379,2.2,4.4,.492,.519,0.7,0.9,.831,0.3,1.3,1.6,2.2,0.9,0.0,0.8,1.1,7.8
3288,Jon Barry\barryjo01,SG,23,MIL,47,0,11.7,1.6,4.4,.369,0.4,1.3,.333,1.2,3.0,.385,.420,0.7,1.0,.673,0.2,0.7,0.9,1.4,0.7,0.1,0.9,1.2,4.4
3289,John Battle\battljo01,SG,30,CLE,41,0,12.1,2.0,4.9,.415,0.0,0.1,.167,2.0,4.7,.423,.418,1.4,1.8,.778,0.1,0.6,0.7,1.3,0.2,0.1,0.5,1.0,5.4
3290,Kenny Battle\battlke01,SG,28,BOS,3,1,9.7,2.0,4.3,.462,0.0,0.3,.000,2.0,4.0,.500,.462,0.7,0.7,1000,2.3,1.3,3.7,0.7,0.3,0.0,0.7,0.7,4.7
3291,William Bedford\bedfowi01,C,29,SAS,16,0,4.1,0.6,1.7,.333,0.1,0.1,1000,0.5,1.6,.308,.352,0.4,0.8,.500,0.1,0.6,0.6,0.0,0.0,0.1,0.1,0.9,1.6
3292,Benoit Benjamin\benjabe01,C,28,TOT,59,6,12.8,2.3,4.6,.491,0.0,0.0,,2.3,4.6,.491,.491,1.2,1.8,.663,0.9,2.7,3.5,0.4,0.5,0.8,1.3,2.3,5.7
3293,Benoit Benjamin\benjabe01,C,28,SEA,31,6,14.5,2.6,5.3,.497,0.0,0.0,,2.6,5.3,.497,.497,1.5,2.2,.701,0.9,2.8,3.6,0.4,0.5,1.1,1.4,2.4,6.7
3294,Benoit Benjamin\benjabe01,C,28,LAL,28,0,10.9,1.9,3.9,.481,0.0,0.0,,1.9,3.9,.481,.481,0.8,1.3,.595,0.9,2.6,3.4,0.4,0.5,0.5,1.3,2.2,4.5
3295,Tony Bennett\benneto01,PG,23,CHH,75,2,11.4,1.5,3.5,.423,0.3,1.1,.325,1.1,2.4,.467,.473,0.4,0.5,.732,0.2,0.7,0.8,1.8,0.4,0.0,0.7,1.5,3.7
3296,David Benoit\benoida01,SF,24,UTA,82,27,20.9,3.1,7.2,.436,0.4,1.2,.347,2.7,6.0,.453,.465,1.4,1.9,.750,1.4,3.4,4.8,0.5,0.5,0.5,1.1,2.5,8.1
3297,Rolando Blackman\blackro01,SG,33,NYK,60,33,23.9,4.0,9.0,.443,0.5,1.2,.425,3.5,7.8,.446,.472,1.2,1.5,.789,0.4,1.3,1.7,2.6,0.4,0.2,1.1,2.2,9.7
3298,Alex Blackwell\blackal01,SF,22,LAL,27,0,4.0,0.5,1.6,.333,0.0,0.1,.000,0.5,1.4,.359,.333,0.2,0.3,.750,0.4,0.5,0.9,0.3,0.1,0.1,0.2,0.5,1.3
3299,Lance Blanks\blankla01,SG,26,MIN,61,2,10.5,1.1,2.5,.433,0.2,0.7,.256,0.9,1.8,.505,.470,0.3,0.5,.625,0.3,0.8,1.1,1.2,0.3,0.1,0.5,1.0,2.6
3300,Ricky Blanton\blantri01,SF,26,CHI,2,0,6.5,1.5,3.5,.429,0.0,0.0,,1.5,3.5,.429,.429,0.0,0.0,,1.0,0.5,1.5,0.5,1.0,0.0,0.5,0.5,3.0
3301,Mookie Blaylock\blaylmo01,PG,25,ATL,80,78,35.3,5.2,12.1,.429,1.5,3.9,.375,3.7,8.1,.456,.491,1.5,2.1,.728,1.1,2.4,3.5,8.4,2.5,0.3,2.3,2.0,13.4
3302,Muggsy Bogues\boguemu01,PG,28,CHH,81,80,35.0,4.1,9.0,.453,0.1,0.3,.231,4.0,8.7,.462,.458,1.7,2.1,.833,0.6,3.0,3.7,8.8,2.0,0.1,1.9,2.2,10.0
3303,Manute Bol\bolma01,C,30,PHI,58,23,14.7,0.9,2.2,.409,0.2,0.6,.313,0.7,1.6,.442,.449,0.2,0.3,.632,0.8,2.6,3.3,0.3,0.2,2.1,0.9,1.5,2.2
3304,Walter Bond\bondwa01,SG,23,DAL,74,38,21.3,3.1,7.6,.402,0.1,0.6,.167,3.0,7.1,.421,.408,1.7,2.3,.772,0.7,1.9,2.6,1.6,1.0,0.2,1.5,3.0,8.0
3305,Anthony Bonner\bonnean01,PF,24,SAC,70,35,25.2,3.3,7.1,.461,0.0,0.1,.000,3.3,7.0,.467,.461,2.0,3.4,.593,2.7,3.8,6.5,1.4,1.2,0.2,1.5,2.6,8.6
3306,Anthony Bowie\bowiean01,SG,29,ORL,77,45,22.9,3.5,7.4,.471,0.2,0.6,.313,3.3,6.8,.486,.484,0.9,1.1,.798,0.5,2.1,2.5,2.3,0.7,0.2,1.1,1.7,8.0
3307,Sam Bowie\bowiesa01,C,31,NJN,79,65,26.5,3.6,8.1,.450,0.0,0.1,.333,3.6,8.0,.451,.451,1.8,2.3,.779,2.0,5.0,7.0,1.6,0.4,1.6,1.5,2.9,9.1
3308,Terrell Brandon\brandte01,PG,22,CLE,82,8,19.8,3.6,7.6,.478,0.2,0.5,.310,3.5,7.1,.491,.489,1.4,1.7,.825,0.5,1.7,2.2,3.7,1.0,0.3,1.3,1.5,8.8
3309,Randy Breuer\breuera01,C,32,ATL,12,0,8.9,1.3,2.6,.484,0.0,0.0,,1.3,2.6,.484,.484,0.2,0.4,.400,0.8,1.5,2.3,0.5,0.2,0.3,0.4,1.0,2.7
3310,Frank Brickowski\brickfr01,C,33,MIL,66,64,31.4,6.9,12.7,.545,0.1,0.4,.308,6.8,12.3,.553,.550,3.0,4.1,.728,1.8,4.3,6.1,3.0,1.2,0.7,3.1,3.6,16.9
3311,Kevin Brooks\brookke01,SF,23,DEN,55,2,10.4,1.7,4.2,.399,0.1,0.5,.231,1.6,3.8,.420,.412,0.6,0.7,.875,0.4,1.1,1.5,0.6,0.2,0.0,0.7,0.8,4.1
3312,Scott Brooks\brooksc01,PG,27,HOU,82,0,18.5,2.2,4.7,.475,0.5,1.2,.414,1.7,3.5,.497,.529,1.4,1.6,.830,0.3,0.9,1.2,3.0,1.0,0.0,0.9,1.7,6.3
3313,Chucky Brown\brownch01,SF,24,NJN,77,20,15.4,2.1,4.3,.483,0.0,0.1,.000,2.1,4.2,.491,.483,0.9,1.3,.724,1.1,1.9,3.0,0.7,0.3,0.3,0.7,1.5,5.1
3314,Dee Brown\brownde01,PG,24,BOS,80,48,28.2,4.1,8.8,.468,0.3,1.0,.317,3.8,7.7,.488,.486,2.4,3.0,.793,0.6,2.5,3.1,5.8,1.7,0.4,1.7,2.5,10.9
3315,Mike Brown\brownmi01,C,29,UTA,82,21,18.9,2.1,5.0,.430,0.0,0.0,.000,2.1,5.0,.431,.430,1.4,2.0,.689,1.8,3.0,4.8,0.8,0.4,0.3,1.2,2.3,5.7
3316,Randy Brown\brownra02,PG,24,SAC,75,34,23.0,3.0,6.5,.463,0.0,0.1,.333,3.0,6.4,.465,.465,1.5,2.1,.732,1.0,1.8,2.8,2.6,1.4,0.5,1.6,2.7,7.6
3317,Mark Bryant\bryanma01,C,27,POR,80,24,17.5,2.3,4.6,.503,0.0,0.0,.000,2.3,4.6,.504,.503,1.3,1.9,.703,1.7,2.4,4.1,0.5,0.5,0.3,0.8,2.8,6.0
3318,Jud Buechler\buechju01,SF,24,GSW,70,9,18.4,2.5,5.8,.437,0.3,0.8,.339,2.2,4.9,.453,.462,0.9,1.2,.747,1.2,1.6,2.8,1.3,0.7,0.3,0.8,1.4,6.2
3319,Matt Bullard\bullama01,PF,25,HOU,79,4,17.2,2.7,6.3,.431,1.2,3.1,.374,1.5,3.2,.486,.523,0.7,0.9,.784,0.8,2.0,2.8,1.4,0.4,0.1,0.7,1.6,7.3
3320,Willie Burton\burtowi01,SF,24,MIA,26,8,17.3,2.1,5.4,.383,0.2,0.6,.333,1.9,4.8,.389,.401,3.5,4.9,.717,0.8,1.8,2.7,0.6,0.5,0.6,1.9,2.2,7.8
3321,Steve Burtt\burttst01,SG,30,WSB,4,0,8.8,2.5,6.5,.385,0.3,0.8,.333,2.3,5.8,.391,.404,2.0,2.5,.800,0.5,0.3,0.8,1.5,0.5,0.0,1.0,1.3,7.3
